"subject_id","mean","sd","activity"
1,0.388777446398085,0.637743788365369,"STANDING"
1,0.394574389132548,0.635699752156736,"STANDING"
1,0.400671787593515,0.634420482710887,"STANDING"
1,0.394453244336201,0.636829127334524,"STANDING"
1,0.397023689223469,0.63994930754614,"STANDING"
1,0.396025328798352,0.640462286821717,"STANDING"
1,0.390388508379168,0.6412453636346,"STANDING"
1,0.396068932407627,0.637851516099056,"STANDING"
1,0.390872619922267,0.641954446850823,"STANDING"
1,0.393306965188915,0.598078464472118,"SITTING"
1,0.403888575616383,0.61060669251385,"SITTING"
1,0.402974956852062,0.61967669188684,"SITTING"
1,0.398157081388488,0.625306549870831,"SITTING"
1,0.400953252354279,0.630980200759469,"SITTING"
1,0.401209095949162,0.6350172628351,"SITTING"
1,0.404494228841068,0.629442293508704,"SITTING"
1,0.401986201128837,0.631178244457246,"SITTING"
1,0.399172973670687,0.634062807724645,"SITTING"
1,0.399952143752613,0.634300852701962,"SITTING"
1,0.398275481381022,0.63757815473733,"SITTING"
1,0.389295253796474,0.599588335621331,"LAYING"
1,0.394076702144121,0.615615572271368,"LAYING"
1,0.400649294351891,0.62870299147414,"LAYING"
1,0.404482860513715,0.623218524158711,"LAYING"
1,0.397727874524164,0.633585672004253,"LAYING"
1,0.395656689371351,0.636884393587845,"LAYING"
1,0.397045888478407,0.631847525600668,"LAYING"
1,0.397740722883759,0.631855562563544,"LAYING"
1,0.402090297729431,0.630991164921841,"LAYING"
1,0.395382295985923,0.633967337041078,"LAYING"
1,0.398917883838132,0.633443426245849,"LAYING"
1,0.394677534703412,0.637487054912554,"LAYING"
1,0.388533519134903,0.599077636739341,"SITTING"
1,0.3965580315654,0.616048987205852,"SITTING"
1,0.39153910738657,0.62313677463731,"SITTING"
1,0.394432887495963,0.626653459448986,"SITTING"
1,0.396464622610183,0.627764331315902,"SITTING"
1,0.39398799757773,0.635443189858784,"SITTING"
1,0.392411539570781,0.634292514306299,"SITTING"
1,0.398342835346773,0.632644069602358,"SITTING"
1,0.399259573852817,0.637100878220633,"SITTING"
1,0.398240623374056,0.636466227381565,"SITTING"
1,0.397477827833743,0.636235264860176,"SITTING"
1,0.389778032037485,0.631854396532496,"SITTING"
1,0.351563017805494,0.445191362849227,"LAYING"
1,0.381644179515635,0.496950534320528,"LAYING"
1,0.384069649066219,0.605325374369549,"LAYING"
1,0.388831253554491,0.601599347029202,"LAYING"
1,0.389383377691845,0.606108386650104,"LAYING"
1,0.394266535306438,0.621691412130322,"LAYING"
1,0.387025995784905,0.637818285993677,"LAYING"
1,0.390413005166794,0.63062871334189,"LAYING"
1,0.39289383900195,0.615679674041034,"LAYING"
1,0.409959655244128,0.603441164519788,"LAYING"
1,0.398576898995101,0.607641091221374,"LAYING"
1,0.314902762395343,0.391675688682778,"WALKING"
1,0.309768441291546,0.364006060671654,"WALKING"
1,0.304380678670934,0.355101123816769,"WALKING"
1,0.305232814050321,0.354217818900415,"WALKING"
1,0.306442525836176,0.351718895496232,"WALKING"
1,0.30587593486032,0.353723882286892,"WALKING"
1,0.312069373622786,0.342428926234006,"WALKING"
1,0.312946370481088,0.357805004114696,"WALKING"
1,0.317835175047239,0.371317175613782,"WALKING"
1,0.314405070996143,0.337416443994543,"WALKING"
1,0.311723979773601,0.344746143686866,"WALKING"
1,0.310650041404895,0.367221753155677,"WALKING"
1,0.307527928730502,0.35665971316202,"WALKING"
1,0.305182456951575,0.342592323066649,"WALKING"
1,0.306183102355189,0.343692146790426,"WALKING"
1,0.303214838643138,0.325569952882656,"WALKING"
1,0.306591222118555,0.324899367250324,"WALKING"
1,0.307380283900165,0.35434767632104,"WALKING"
1,0.308147704448968,0.355740761544078,"WALKING"
1,0.300007760925669,0.306469820144974,"WALKING"
1,0.295426073465309,0.292106029695724,"WALKING"
1,0.301320485715232,0.305201888721698,"WALKING"
1,0.306255016160849,0.335659332740479,"WALKING"
1,0.302050101937458,0.30887377465348,"WALKING"
1,0.307029369709882,0.317829175411314,"WALKING"
1,0.307589878985784,0.31205387337349,"WALKING"
1,0.307652413677392,0.332812876744841,"WALKING"
1,0.310858747327409,0.353654425010438,"WALKING"
1,0.312461672056768,0.367749662661652,"WALKING"
1,0.304323119515181,0.331132177819487,"WALKING"
1,0.313147123426054,0.335258617724445,"WALKING"
1,0.311330930467137,0.366808163028695,"WALKING"
1,0.314985560333517,0.364067251793286,"WALKING"
1,0.311449433926089,0.363049172913746,"WALKING"
1,0.311984727463126,0.337407750702024,"WALKING"
1,0.310448929099335,0.323700403555671,"WALKING"
1,0.311588431080589,0.341884982405989,"WALKING"
1,0.310757314636648,0.369202249556881,"WALKING"
1,0.310029673633324,0.361422515933735,"WALKING"
1,0.303957819625502,0.33286802711521,"WALKING"
1,0.302255989462654,0.302148355472004,"WALKING"
1,0.295478518333515,0.278243953214334,"WALKING"
1,0.294306751078736,0.296503803045214,"WALKING"
1,0.300416588014797,0.323494851077941,"WALKING"
1,0.300741804758179,0.289492505545339,"WALKING"
1,0.300342168904812,0.289962031178654,"WALKING"
1,0.30537032778443,0.349319601338108,"WALKING"
1,0.305464231524659,0.35202936571668,"WALKING"
1,0.326004099240633,0.41085337773512,"WALKING_DOWNSTAIRS"
1,0.317435430757956,0.349758387660086,"WALKING_DOWNSTAIRS"
1,0.304372352094486,0.31218072558649,"WALKING_DOWNSTAIRS"
1,0.295339925074574,0.255899489838477,"WALKING_DOWNSTAIRS"
1,0.299124982805632,0.306294750082315,"WALKING_DOWNSTAIRS"
1,0.309788129923829,0.353554078300976,"WALKING_DOWNSTAIRS"
1,0.312499212791963,0.344907979953118,"WALKING_DOWNSTAIRS"
1,0.33907937585481,0.4286384599719,"WALKING_UPSTAIRS"
1,0.337733723205809,0.424175723121173,"WALKING_UPSTAIRS"
1,0.336156616990581,0.4033686886286,"WALKING_UPSTAIRS"
1,0.337335652283075,0.408408922121798,"WALKING_UPSTAIRS"
1,0.339855238307815,0.417653553781484,"WALKING_UPSTAIRS"
1,0.32830865143192,0.400689903995667,"WALKING_UPSTAIRS"
1,0.32558802633851,0.400962807733255,"WALKING_UPSTAIRS"
1,0.330662858769094,0.411183216348811,"WALKING_UPSTAIRS"
1,0.33338672819021,0.407259856440124,"WALKING_UPSTAIRS"
1,0.337080519296902,0.406900059513703,"WALKING_UPSTAIRS"
1,0.337433558581303,0.418617689714013,"WALKING_UPSTAIRS"
1,0.331580545326239,0.404544513264083,"WALKING_UPSTAIRS"
1,0.320444154274395,0.376011105670379,"WALKING_UPSTAIRS"
1,0.329637111370401,0.39903873545178,"WALKING_UPSTAIRS"
1,0.324809400477487,0.405554261970553,"WALKING_UPSTAIRS"
1,0.327271908130995,0.392057618245119,"WALKING_UPSTAIRS"
1,0.336209132699984,0.399538103063597,"WALKING_UPSTAIRS"
1,0.334495963352519,0.417947245467722,"WALKING_UPSTAIRS"
1,0.342283856073475,0.431528147952285,"WALKING_UPSTAIRS"
1,0.346081055573476,0.437333323789407,"WALKING_UPSTAIRS"
1,0.327882477832766,0.400566690739647,"WALKING_UPSTAIRS"
1,0.329037673127952,0.394491735121405,"WALKING_UPSTAIRS"
1,0.337661555210153,0.422918240283241,"WALKING_UPSTAIRS"
1,0.327672046645611,0.413410645427879,"WALKING_UPSTAIRS"
1,0.327968350996804,0.403397072378466,"WALKING_UPSTAIRS"
1,0.339741934631099,0.409139562729347,"WALKING_UPSTAIRS"
1,0.333465259971188,0.416046550868017,"WALKING_UPSTAIRS"
1,0.316969622385832,0.341399998596556,"WALKING_DOWNSTAIRS"
1,0.308594397425674,0.314972241422223,"WALKING_DOWNSTAIRS"
1,0.299964652984205,0.287682282211859,"WALKING_DOWNSTAIRS"
1,0.299907038078362,0.292130417084837,"WALKING_DOWNSTAIRS"
1,0.307179326197714,0.329109753603702,"WALKING_DOWNSTAIRS"
1,0.297841435814202,0.317026659143238,"WALKING_DOWNSTAIRS"
1,0.300635719211149,0.306814149651879,"WALKING_DOWNSTAIRS"
1,0.306198823187887,0.311907457565391,"WALKING_DOWNSTAIRS"
1,0.310847185786732,0.347598548755833,"WALKING_DOWNSTAIRS"
1,0.303227942806318,0.295055406701053,"WALKING_DOWNSTAIRS"
1,0.298081262203396,0.294691606740687,"WALKING_DOWNSTAIRS"
1,0.304174262564473,0.337018240859387,"WALKING_DOWNSTAIRS"
1,0.3077338130747,0.340118149557175,"WALKING_DOWNSTAIRS"
1,0.296347217987719,0.293776870963283,"WALKING_DOWNSTAIRS"
1,0.300135944309359,0.29490046378626,"WALKING_DOWNSTAIRS"
1,0.306264732764001,0.333717938058445,"WALKING_DOWNSTAIRS"
1,0.311481123602264,0.318847403455552,"WALKING_DOWNSTAIRS"
3,0.367113469274087,0.531714372188488,"STANDING"
3,0.383859002896899,0.604491229527549,"STANDING"
3,0.384005971291756,0.63713737566459,"STANDING"
3,0.386054845926329,0.617876276562946,"STANDING"
3,0.375606866564386,0.60686022031635,"STANDING"
3,0.372526361375372,0.597125002486174,"STANDING"
3,0.374681309273438,0.589323231744661,"STANDING"
3,0.367811460258023,0.595577721740196,"STANDING"
3,0.368097230248106,0.582535103876913,"STANDING"
3,0.362693293191451,0.579265807078909,"STANDING"
3,0.36562615839524,0.57780161875746,"STANDING"
3,0.372220270045426,0.593686026643897,"STANDING"
3,0.374303624076502,0.610189170448852,"STANDING"
3,0.368932561744874,0.612030782277155,"STANDING"
3,0.371571271526293,0.599597538923126,"STANDING"
3,0.37266782476652,0.599219854165144,"STANDING"
3,0.395467342817809,0.575432484810889,"STANDING"
3,0.395573635154658,0.607388831686009,"STANDING"
3,0.394446586318637,0.622102246970547,"STANDING"
3,0.38478617328961,0.633636906139032,"STANDING"
3,0.381946846582354,0.625922190177791,"STANDING"
3,0.382866617070717,0.622469532534727,"STANDING"
3,0.382817120605434,0.624778806218136,"STANDING"
3,0.378871194669675,0.631025026446035,"STANDING"
3,0.389087451712135,0.629488879494715,"STANDING"
3,0.393420089891002,0.635338168803499,"STANDING"
3,0.394216326053191,0.633950183861608,"STANDING"
3,0.398001554305282,0.637400896346208,"STANDING"
3,0.398731084686734,0.634935982192727,"STANDING"
3,0.400168112251418,0.632707586501963,"STANDING"
3,0.380597222903121,0.627135016213871,"STANDING"
3,0.394168800074549,0.55841406368994,"SITTING"
3,0.402397229593431,0.596230037532893,"SITTING"
3,0.39329506534808,0.61538776395088,"SITTING"
3,0.385252269418205,0.62409950284845,"SITTING"
3,0.387667298482851,0.633987998207789,"SITTING"
3,0.387341474324946,0.628738610732397,"SITTING"
3,0.396446310985507,0.570128142729508,"SITTING"
3,0.384945253432442,0.559240097116561,"SITTING"
3,0.373022963675019,0.562902811366572,"SITTING"
3,0.399200829045364,0.596831348684487,"SITTING"
3,0.401282914384028,0.600648499097784,"SITTING"
3,0.394357345009164,0.60406330945009,"SITTING"
3,0.37734100384292,0.581383068144301,"SITTING"
3,0.385454133357442,0.617257380965254,"SITTING"
3,0.383355682022485,0.627814240878334,"SITTING"
3,0.386867844580853,0.630893776128031,"SITTING"
3,0.386703489497933,0.630604000919965,"SITTING"
3,0.387730118894873,0.6297343192151,"SITTING"
3,0.389237581132501,0.638213952260122,"SITTING"
3,0.382235164326851,0.635687355860706,"SITTING"
3,0.37906943384907,0.632667155487507,"SITTING"
3,0.384097793047384,0.630262408877597,"SITTING"
3,0.390749842891846,0.638450480100168,"SITTING"
3,0.402993580141454,0.631286472565914,"SITTING"
3,0.39803243386216,0.634563920694849,"SITTING"
3,0.390895101603196,0.635876495390268,"SITTING"
3,0.379455696436671,0.574824738906976,"LAYING"
3,0.37933395741356,0.612516956985487,"LAYING"
3,0.383742101574858,0.619461948171728,"LAYING"
3,0.387099375447218,0.631751951721315,"LAYING"
3,0.38363360721949,0.632410267509083,"LAYING"
3,0.378404103914528,0.634794935497669,"LAYING"
3,0.376609300791022,0.630393913236536,"LAYING"
3,0.376393582310482,0.628449348278025,"LAYING"
3,0.37882588302633,0.623484538652226,"LAYING"
3,0.382576744344042,0.615099290858832,"LAYING"
3,0.387193729600237,0.615551438867569,"LAYING"
3,0.387029801453718,0.621401081687488,"LAYING"
3,0.377800292279584,0.623171177003855,"LAYING"
3,0.371001499028818,0.616974103824912,"LAYING"
3,0.393552858942182,0.595476397384204,"LAYING"
3,0.395397539520668,0.614618318426916,"LAYING"
3,0.392718228213705,0.624050578393326,"LAYING"
3,0.397673157354724,0.629204304529454,"LAYING"
3,0.392946854712423,0.635704106189226,"LAYING"
3,0.395777146441741,0.637640515364464,"LAYING"
3,0.39484894825139,0.64311600896334,"LAYING"
3,0.394531603336243,0.645213215455663,"LAYING"
3,0.395160230592989,0.639829647813745,"LAYING"
3,0.391680155387186,0.632517612039397,"LAYING"
3,0.39502726711032,0.630918735184236,"LAYING"
3,0.392540538824768,0.634073945168193,"LAYING"
3,0.394926885776759,0.635335506069238,"LAYING"
3,0.396194782889531,0.633642701338365,"LAYING"
3,0.397881967765369,0.63269425484465,"LAYING"
3,0.39755360422542,0.630926226759235,"LAYING"
3,0.340268052088065,0.474748362580957,"WALKING"
3,0.33786787658118,0.46259589471397,"WALKING"
3,0.336842080482172,0.427683356831276,"WALKING"
3,0.331963345000995,0.416681144649281,"WALKING"
3,0.328886378909924,0.417308983432163,"WALKING"
3,0.324569861883673,0.416972980642633,"WALKING"
3,0.322678686639246,0.394705014587481,"WALKING"
3,0.326118742811694,0.410195396421369,"WALKING"
3,0.324657991326863,0.410200460967623,"WALKING"
3,0.322969993984409,0.401588779205614,"WALKING"
3,0.321933556790421,0.395132369438772,"WALKING"
3,0.328238381291116,0.415562974373991,"WALKING"
3,0.331882489739904,0.42386356028601,"WALKING"
3,0.32836665318132,0.40759429568412,"WALKING"
3,0.326984106112591,0.395474585886082,"WALKING"
3,0.327766549111302,0.404026473468611,"WALKING"
3,0.346982353622308,0.479365456691929,"WALKING"
3,0.34364250872558,0.457558345793098,"WALKING"
3,0.339190430405114,0.431850449158167,"WALKING"
3,0.32591667137538,0.409695210231499,"WALKING"
3,0.318399078370865,0.37893283077468,"WALKING"
3,0.316270125463931,0.374709791760452,"WALKING"
3,0.320138847916953,0.388746464327325,"WALKING"
3,0.327547176186852,0.412811733594286,"WALKING"
3,0.320618002072701,0.395506334644478,"WALKING"
3,0.317792947562366,0.372045714267648,"WALKING"
3,0.313425917972087,0.370925235279524,"WALKING"
3,0.322750604397986,0.403610193587222,"WALKING"
3,0.323668217974782,0.405375691234783,"WALKING"
3,0.328658060421948,0.393418470451999,"WALKING"
3,0.324116376617855,0.397303342585849,"WALKING"
3,0.32911756533493,0.410171705068673,"WALKING_DOWNSTAIRS"
3,0.326595716859009,0.39559759202875,"WALKING_DOWNSTAIRS"
3,0.322310304147428,0.407583858991704,"WALKING_DOWNSTAIRS"
3,0.325923637805686,0.414157032751673,"WALKING_DOWNSTAIRS"
3,0.329711257143488,0.405114560083838,"WALKING_DOWNSTAIRS"
3,0.321768913155992,0.395242170551012,"WALKING_DOWNSTAIRS"
3,0.326657115878292,0.400860884639576,"WALKING_DOWNSTAIRS"
3,0.333089006241989,0.417645703663304,"WALKING_DOWNSTAIRS"
3,0.318811628208699,0.368736533256812,"WALKING_DOWNSTAIRS"
3,0.314231403395365,0.335554333267194,"WALKING_DOWNSTAIRS"
3,0.313879990351907,0.33453027896437,"WALKING_DOWNSTAIRS"
3,0.319328681237037,0.363335009157156,"WALKING_DOWNSTAIRS"
3,0.325591603211515,0.39070068832109,"WALKING_DOWNSTAIRS"
3,0.321376634338077,0.356783526278097,"WALKING_DOWNSTAIRS"
3,0.32272015280142,0.357912766604395,"WALKING_DOWNSTAIRS"
3,0.319658202800731,0.32484377612264,"WALKING_DOWNSTAIRS"
3,0.327128089019531,0.25328197179103,"WALKING_DOWNSTAIRS"
3,0.310864487374373,0.291878382678042,"WALKING_DOWNSTAIRS"
3,0.314484088420504,0.308826820685479,"WALKING_DOWNSTAIRS"
3,0.310222657039769,0.330105807626563,"WALKING_DOWNSTAIRS"
3,0.311568801715843,0.31253702815103,"WALKING_DOWNSTAIRS"
3,0.309607685806411,0.254052242961984,"WALKING_DOWNSTAIRS"
3,0.316066480791155,0.215725325111991,"WALKING_DOWNSTAIRS"
3,0.34579364343223,0.483557944484905,"WALKING_UPSTAIRS"
3,0.350799874526891,0.477459775250347,"WALKING_UPSTAIRS"
3,0.343675160788046,0.469647924356916,"WALKING_UPSTAIRS"
3,0.341071512763024,0.468693232449863,"WALKING_UPSTAIRS"
3,0.337914353712814,0.461130349838549,"WALKING_UPSTAIRS"
3,0.345475486624532,0.470379482103284,"WALKING_UPSTAIRS"
3,0.342600684756446,0.470045013232304,"WALKING_UPSTAIRS"
3,0.338651793263766,0.461222456523066,"WALKING_UPSTAIRS"
3,0.342941913392389,0.477506108349847,"WALKING_UPSTAIRS"
3,0.332788396672646,0.420719510107297,"WALKING_UPSTAIRS"
3,0.336010478085405,0.417167041549097,"WALKING_UPSTAIRS"
3,0.32888988541989,0.402750974054125,"WALKING_UPSTAIRS"
3,0.327896920836514,0.390445245419973,"WALKING_UPSTAIRS"
3,0.339048520768517,0.428485243163161,"WALKING_UPSTAIRS"
